"voxel_id","ncsnr","subj_id","x","y","z"
"S7-16-18-34",0.39507919549942,7,16,18,34
"S7-16-18-35",0.432044565677643,7,16,18,35
"S7-16-18-36",0.236795693635941,7,16,18,36
"S7-16-18-37",0.224366620182991,7,16,18,37
"S7-16-18-38",0.408413410186768,7,16,18,38
"S7-16-18-39",0.431524008512497,7,16,18,39
"S7-16-18-40",0.330588072538376,7,16,18,40
"S7-16-18-42",0.203964620828629,7,16,18,42
"S7-16-18-43",0.221844032406807,7,16,18,43
"S7-16-18-44",0.206510528922081,7,16,18,44
"S7-16-18-45",0.25101700425148,7,16,18,45
"S7-16-18-46",0.287496984004974,7,16,18,46
"S7-16-19-30",0.204814583063126,7,16,19,30
"S7-16-19-31",0.272047847509384,7,16,19,31
"S7-16-19-32",0.441017597913742,7,16,19,32
"S7-16-19-34",0.375020056962967,7,16,19,34
"S7-16-19-35",0.51633208990097,7,16,19,35
"S7-16-19-36",0.366000115871429,7,16,19,36
"S7-16-19-38",0.412585079669952,7,16,19,38
"S7-16-19-39",0.335100710391998,7,16,19,39
"S7-16-19-44",0.211983188986778,7,16,19,44
"S7-16-19-45",0.203080981969833,7,16,19,45
"S7-16-20-30",0.315950989723206,7,16,20,30
"S7-16-20-31",0.262483417987823,7,16,20,31
"S7-16-20-32",0.323733508586884,7,16,20,32
"S7-16-20-33",0.348957002162933,7,16,20,33
"S7-16-20-36",0.569208920001984,7,16,20,36
"S7-16-20-37",0.279726028442383,7,16,20,37
"S7-16-20-41",0.665973544120789,7,16,20,41
"S7-16-20-42",0.689629554748535,7,16,20,42
"S7-16-20-45",0.255430668592453,7,16,20,45
"S7-16-20-46",0.29011458158493,7,16,20,46
"S7-16-21-29",0.214876011013985,7,16,21,29
"S7-16-21-30",0.273535132408142,7,16,21,30
"S7-16-21-32",0.21489180624485,7,16,21,32
"S7-16-21-33",0.342248499393463,7,16,21,33
"S7-16-21-34",0.393610835075378,7,16,21,34
"S7-16-21-36",0.75740373134613,7,16,21,36
"S7-16-21-37",0.581345081329346,7,16,21,37
"S7-16-21-40",0.583200693130493,7,16,21,40
"S7-16-21-41",0.929938554763794,7,16,21,41
"S7-16-21-42",0.872085213661194,7,16,21,42
"S7-16-21-43",0.22977451980114,7,16,21,43
"S7-16-21-45",0.322859466075897,7,16,21,45
"S7-16-21-46",0.264083325862885,7,16,21,46
"S7-16-22-30",0.225772470235825,7,16,22,30
"S7-16-22-33",0.420008659362793,7,16,22,33
"S7-16-22-34",0.457053899765015,7,16,22,34
"S7-16-22-35",0.544708132743835,7,16,22,35
"S7-16-22-36",0.683328628540039,7,16,22,36
"S7-16-22-37",0.722537994384766,7,16,22,37
"S7-16-22-38",0.680191397666931,7,16,22,38
"S7-16-22-39",0.735563218593597,7,16,22,39
"S7-16-22-40",0.815423369407654,7,16,22,40
"S7-16-22-41",0.772113502025604,7,16,22,41
"S7-16-22-42",0.528965413570404,7,16,22,42
"S7-16-22-44",0.303583115339279,7,16,22,44
"S7-16-22-45",0.304337173700333,7,16,22,45
"S7-16-23-30",0.242414429783821,7,16,23,30
"S7-16-23-31",0.235355719923973,7,16,23,31
"S7-16-23-34",0.296065002679825,7,16,23,34
"S7-16-23-35",0.380507290363312,7,16,23,35
"S7-16-23-36",0.589024543762207,7,16,23,36
"S7-16-23-37",0.788873493671417,7,16,23,37
"S7-16-23-38",0.860542118549347,7,16,23,38
"S7-16-23-39",0.872070908546448,7,16,23,39
"S7-16-23-40",0.477062612771988,7,16,23,40
"S7-16-23-43",0.216684222221375,7,16,23,43
"S7-16-23-44",0.401458531618118,7,16,23,44
"S7-16-24-29",0.231928035616875,7,16,24,29
"S7-16-24-30",0.299030542373657,7,16,24,30
"S7-16-24-31",0.372360408306122,7,16,24,31
"S7-16-24-32",0.464393466711044,7,16,24,32
"S7-16-24-35",0.228844180703163,7,16,24,35
"S7-16-24-36",0.450181156396866,7,16,24,36
"S7-16-24-37",0.448216527700424,7,16,24,37
"S7-16-24-38",0.432879537343979,7,16,24,38
"S7-16-24-39",0.582538902759552,7,16,24,39
"S7-16-24-40",0.242319747805595,7,16,24,40
"S7-16-24-42",0.30376797914505,7,16,24,42
"S7-16-24-43",0.347898602485657,7,16,24,43
"S7-16-25-29",0.341229349374771,7,16,25,29
"S7-16-25-30",0.402847468852997,7,16,25,30
"S7-16-25-31",0.472911298274994,7,16,25,31
"S7-16-25-32",0.53157240152359,7,16,25,32
"S7-16-25-33",0.380255341529846,7,16,25,33
"S7-16-25-36",0.349369883537292,7,16,25,36
"S7-16-25-37",0.279835283756256,7,16,25,37
"S7-16-25-38",0.366165727376938,7,16,25,38
"S7-16-25-39",0.504933536052704,7,16,25,39
"S7-16-25-40",0.217703461647034,7,16,25,40
"S7-16-25-42",0.346667945384979,7,16,25,42
"S7-16-25-43",0.271481305360794,7,16,25,43
"S7-16-26-29",0.319182246923447,7,16,26,29
"S7-16-26-30",0.397314041852951,7,16,26,30
"S7-16-26-31",0.444017738103867,7,16,26,31
"S7-16-26-32",0.50607818365097,7,16,26,32
"S7-16-26-33",0.368137091398239,7,16,26,33
"S7-16-26-38",0.549443304538727,7,16,26,38
"S7-16-26-39",0.350726664066315,7,16,26,39
"S7-16-26-42",0.369536966085434,7,16,26,42
"S7-16-27-30",0.280736714601517,7,16,27,30
"S7-16-27-31",0.278282821178436,7,16,27,31
"S7-16-27-37",0.390811413526535,7,16,27,37
"S7-16-27-38",0.656464755535126,7,16,27,38
"S7-16-27-39",0.317636907100677,7,16,27,39
"S7-16-28-30",0.217501401901245,7,16,28,30
"S7-16-28-37",0.385693788528442,7,16,28,37
"S7-16-28-38",0.54864913225174,7,16,28,38
"S7-16-28-41",0.220881223678589,7,16,28,41
"S7-16-28-42",0.260691404342651,7,16,28,42
"S7-16-29-30",0.292192578315735,7,16,29,30
"S7-16-29-31",0.215145021677017,7,16,29,31
"S7-16-29-41",0.298155575990677,7,16,29,41
"S7-16-29-42",0.557448029518127,7,16,29,42
"S7-16-29-43",0.399262338876724,7,16,29,43
"S7-16-30-30",0.335644572973251,7,16,30,30
"S7-16-30-31",0.299300402402878,7,16,30,31
"S7-16-30-40",0.408415675163269,7,16,30,40
"S7-16-30-41",0.66749107837677,7,16,30,41
"S7-16-30-42",0.714550912380219,7,16,30,42
"S7-16-30-43",0.476457089185715,7,16,30,43
"S7-16-31-30",0.279855817556381,7,16,31,30
"S7-16-31-31",0.321918904781342,7,16,31,31
"S7-16-31-39",0.356820344924927,7,16,31,39
"S7-16-31-40",0.797223567962646,7,16,31,40
"S7-16-31-41",0.689131915569305,7,16,31,41
"S7-16-31-42",0.618480682373047,7,16,31,42
"S7-16-32-27",0.256434828042984,7,16,32,27
"S7-16-32-28",0.225052878260612,7,16,32,28
"S7-16-32-30",0.2222660779953,7,16,32,30
"S7-16-32-31",0.295753002166748,7,16,32,31
"S7-16-32-40",0.594248294830322,7,16,32,40
"S7-16-32-41",0.493072658777237,7,16,32,41
"S7-16-32-42",0.246219202876091,7,16,32,42
"S7-16-33-26",0.240581765770912,7,16,33,26
"S7-16-33-27",0.310450494289398,7,16,33,27
"S7-16-33-31",0.200523138046265,7,16,33,31
"S7-16-34-26",0.203713223338127,7,16,34,26
"S7-16-34-28",0.301321297883987,7,16,34,28
"S7-16-34-30",0.212439015507698,7,16,34,30
"S7-16-34-31",0.203560516238213,7,16,34,31
"S7-16-35-28",0.271396517753601,7,16,35,28
"S7-16-35-30",0.203546077013016,7,16,35,30
"S7-16-35-31",0.250607043504715,7,16,35,31
"S7-16-36-31",0.323424607515335,7,16,36,31
"S7-16-36-32",0.233598068356514,7,16,36,32
"S7-16-37-31",0.318696051836014,7,16,37,31
"S7-16-37-32",0.300760209560394,7,16,37,32
"S7-17-13-36",0.278514236211777,7,17,13,36
"S7-17-13-37",0.289431691169739,7,17,13,37
"S7-17-13-38",0.2332803606987,7,17,13,38
"S7-17-14-34",0.315375596284866,7,17,14,34
"S7-17-14-36",0.317860960960388,7,17,14,36
"S7-17-14-37",0.250078976154327,7,17,14,37
"S7-17-14-39",0.394290864467621,7,17,14,39
"S7-17-14-44",0.438788026571274,7,17,14,44
"S7-17-14-45",0.357246071100235,7,17,14,45
"S7-17-14-46",0.429941058158875,7,17,14,46
"S7-17-14-47",0.357426583766937,7,17,14,47
"S7-17-15-32",0.247111424803734,7,17,15,32
"S7-17-15-34",0.274534940719604,7,17,15,34
"S7-17-15-35",0.352055162191391,7,17,15,35
"S7-17-15-36",0.315961718559265,7,17,15,36
"S7-17-15-37",0.215335100889206,7,17,15,37
"S7-17-15-39",0.405751794576645,7,17,15,39
"S7-17-15-43",0.35074445605278,7,17,15,43
"S7-17-15-44",0.34908464550972,7,17,15,44
"S7-17-15-45",0.390560865402222,7,17,15,45
"S7-17-15-46",0.396454304456711,7,17,15,46
"S7-17-16-32",0.391243040561676,7,17,16,32
"S7-17-16-34",0.25167989730835,7,17,16,34
"S7-17-16-35",0.324834764003754,7,17,16,35
"S7-17-16-36",0.301928579807281,7,17,16,36
"S7-17-16-37",0.23215126991272,7,17,16,37
"S7-17-16-38",0.352396190166473,7,17,16,38
"S7-17-16-39",0.444306254386902,7,17,16,39
"S7-17-16-42",0.518478155136108,7,17,16,42
"S7-17-16-43",0.490026742219925,7,17,16,43
"S7-17-16-44",0.372810661792755,7,17,16,44
"S7-17-16-46",0.263510912656784,7,17,16,46
"S7-17-16-47",0.352071940898895,7,17,16,47
"S7-17-17-32",0.389086067676544,7,17,17,32
"S7-17-17-33",0.244699686765671,7,17,17,33
"S7-17-17-34",0.285653531551361,7,17,17,34
"S7-17-17-35",0.353445202112198,7,17,17,35
"S7-17-17-36",0.276223063468933,7,17,17,36
"S7-17-17-38",0.319069117307663,7,17,17,38
"S7-17-17-39",0.391231805086136,7,17,17,39
"S7-17-17-40",0.328873604536057,7,17,17,40
"S7-17-17-41",0.422937244176865,7,17,17,41
"S7-17-17-42",0.557402908802032,7,17,17,42
"S7-17-17-43",0.562212347984314,7,17,17,43
"S7-17-17-44",0.509176969528198,7,17,17,44
"S7-17-17-45",0.463233411312103,7,17,17,45
"S7-17-17-46",0.226280555129051,7,17,17,46
"S7-17-17-47",0.354313462972641,7,17,17,47
"S7-17-18-30",0.250106304883957,7,17,18,30
"S7-17-18-32",0.395144641399384,7,17,18,32
"S7-17-18-33",0.319344699382782,7,17,18,33
"S7-17-18-34",0.27782216668129,7,17,18,34
"S7-17-18-35",0.401155710220337,7,17,18,35
"S7-17-18-36",0.365004628896713,7,17,18,36
"S7-17-18-38",0.314934611320496,7,17,18,38
"S7-17-18-39",0.389291346073151,7,17,18,39
"S7-17-18-40",0.26184406876564,7,17,18,40
"S7-17-18-41",0.247708186507225,7,17,18,41
"S7-17-18-42",0.234677955508232,7,17,18,42
"S7-17-18-43",0.398188948631287,7,17,18,43
"S7-17-18-45",0.522974133491516,7,17,18,45
"S7-17-18-46",0.431895166635513,7,17,18,46
"S7-17-18-47",0.334134072065353,7,17,18,47
"S7-17-19-29",0.23814956843853,7,17,19,29
"S7-17-19-30",0.295953869819641,7,17,19,30
"S7-17-19-31",0.278594613075256,7,17,19,31
"S7-17-19-32",0.265989154577255,7,17,19,32
"S7-17-19-33",0.399144917726517,7,17,19,33
"S7-17-19-34",0.218212097883224,7,17,19,34
"S7-17-19-35",0.301334142684937,7,17,19,35
"S7-17-19-36",0.440864652395248,7,17,19,36
"S7-17-19-37",0.293513804674149,7,17,19,37
"S7-17-19-38",0.379126816987991,7,17,19,38
"S7-17-19-39",0.480460226535797,7,17,19,39
"S7-17-19-40",0.354068547487259,7,17,19,40
"S7-17-19-43",0.394794851541519,7,17,19,43
"S7-17-19-44",0.369781196117401,7,17,19,44
"S7-17-19-45",0.410771310329437,7,17,19,45
"S7-17-19-46",0.405875533819199,7,17,19,46
"S7-17-20-29",0.221286371350288,7,17,20,29
"S7-17-20-30",0.267328917980194,7,17,20,30
"S7-17-20-32",0.275781124830246,7,17,20,32
"S7-17-20-33",0.349319398403168,7,17,20,33
"S7-17-20-34",0.263681977987289,7,17,20,34
"S7-17-20-35",0.270076811313629,7,17,20,35
"S7-17-20-36",0.499557286500931,7,17,20,36
"S7-17-20-37",0.410402894020081,7,17,20,37
"S7-17-20-43",0.44538488984108,7,17,20,43
"S7-17-20-44",0.44078540802002,7,17,20,44
"S7-17-20-45",0.380219221115112,7,17,20,45
"S7-17-21-29",0.211049407720566,7,17,21,29
"S7-17-21-30",0.230934917926788,7,17,21,30
"S7-17-21-32",0.347050130367279,7,17,21,32
"S7-17-21-33",0.361822783946991,7,17,21,33
"S7-17-21-34",0.347711145877838,7,17,21,34
"S7-17-21-35",0.456015318632126,7,17,21,35
"S7-17-21-36",0.549784243106842,7,17,21,36
"S7-17-21-37",0.453459978103638,7,17,21,37
"S7-17-21-40",0.439316749572754,7,17,21,40
"S7-17-21-41",0.606430232524872,7,17,21,41
"S7-17-21-45",0.357978940010071,7,17,21,45
"S7-17-21-46",0.530974209308624,7,17,21,46
"S7-17-22-32",0.228642329573631,7,17,22,32
"S7-17-22-33",0.560304284095764,7,17,22,33
"S7-17-22-34",0.488131195306778,7,17,22,34
"S7-17-22-35",0.542493641376495,7,17,22,35
"S7-17-22-36",0.592018902301788,7,17,22,36
"S7-17-22-37",0.429915636777878,7,17,22,37
"S7-17-22-39",0.600375473499298,7,17,22,39
"S7-17-22-40",0.823927760124207,7,17,22,40
"S7-17-22-41",0.741975843906403,7,17,22,41
"S7-17-22-42",0.251987189054489,7,17,22,42
"S7-17-22-45",0.26575243473053,7,17,22,45
"S7-17-23-33",0.291789382696152,7,17,23,33
"S7-17-23-34",0.382958173751831,7,17,23,34
"S7-17-23-35",0.610630571842194,7,17,23,35
"S7-17-23-36",0.649616718292236,7,17,23,36
"S7-17-23-37",0.707967400550842,7,17,23,37
"S7-17-23-38",0.727391123771667,7,17,23,38
"S7-17-23-39",0.708408415317535,7,17,23,39
"S7-17-23-40",0.508691191673279,7,17,23,40
"S7-17-23-41",0.281055122613907,7,17,23,41
"S7-17-23-44",0.439978450536728,7,17,23,44
"S7-17-23-45",0.306122750043869,7,17,23,45
"S7-17-24-31",0.22621913254261,7,17,24,31
"S7-17-24-32",0.356369525194168,7,17,24,32
"S7-17-24-33",0.241449773311615,7,17,24,33
"S7-17-24-35",0.21822527050972,7,17,24,35
"S7-17-24-36",0.453632414340973,7,17,24,36
"S7-17-24-37",0.533869445323944,7,17,24,37
"S7-17-24-38",0.645720303058624,7,17,24,38
"S7-17-24-39",0.65983521938324,7,17,24,39
"S7-17-24-43",0.351184636354446,7,17,24,43
"S7-17-24-44",0.494550049304962,7,17,24,44
"S7-17-25-30",0.281963407993317,7,17,25,30
"S7-17-25-31",0.39658135175705,7,17,25,31
"S7-17-25-32",0.472002625465393,7,17,25,32
"S7-17-25-33",0.44759014248848,7,17,25,33
"S7-17-25-35",0.227492898702621,7,17,25,35
"S7-17-25-36",0.3966363966465,7,17,25,36
"S7-17-25-37",0.272578597068787,7,17,25,37
"S7-17-25-38",0.350338071584702,7,17,25,38
"S7-17-25-39",0.561916530132294,7,17,25,39
"S7-17-25-42",0.258651405572891,7,17,25,42
"S7-17-25-43",0.255396097898483,7,17,25,43
"S7-17-26-29",0.298523187637329,7,17,26,29
"S7-17-26-30",0.376567304134369,7,17,26,30
"S7-17-26-31",0.45931550860405,7,17,26,31
"S7-17-26-32",0.469055503606796,7,17,26,32
"S7-17-26-33",0.45525798201561,7,17,26,33
"S7-17-26-38",0.471452325582504,7,17,26,38
"S7-17-26-39",0.443408280611038,7,17,26,39
"S7-17-26-42",0.305404931306839,7,17,26,42
"S7-17-27-29",0.291047155857086,7,17,27,29
"S7-17-27-30",0.354007601737976,7,17,27,30
"S7-17-27-31",0.397250294685364,7,17,27,31
"S7-17-27-32",0.36822384595871,7,17,27,32
"S7-17-27-33",0.210745871067047,7,17,27,33
"S7-17-27-38",0.573718070983887,7,17,27,38
"S7-17-27-39",0.415452152490616,7,17,27,39
"S7-17-27-42",0.251431047916412,7,17,27,42
"S7-17-27-44",0.219593659043312,7,17,27,44
"S7-17-28-29",0.283083558082581,7,17,28,29
"S7-17-28-30",0.332898080348969,7,17,28,30
"S7-17-28-31",0.347305536270142,7,17,28,31
"S7-17-28-32",0.245967462658882,7,17,28,32
"S7-17-28-41",0.243067532777786,7,17,28,41
"S7-17-28-42",0.471865326166153,7,17,28,42
"S7-17-28-43",0.464101880788803,7,17,28,43
"S7-17-28-44",0.278059333562851,7,17,28,44
"S7-17-29-29",0.254484921693802,7,17,29,29
"S7-17-29-30",0.342288166284561,7,17,29,30
"S7-17-29-31",0.377634018659592,7,17,29,31
"S7-17-29-32",0.345850795507431,7,17,29,32
"S7-17-29-33",0.247544825077057,7,17,29,33
"S7-17-29-41",0.401780396699905,7,17,29,41
"S7-17-29-42",0.668437302112579,7,17,29,42
"S7-17-29-43",0.507587492465973,7,17,29,43
"S7-17-29-44",0.343299299478531,7,17,29,44
"S7-17-30-27",0.229161009192467,7,17,30,27
"S7-17-30-28",0.300443947315216,7,17,30,28
"S7-17-30-29",0.283929467201233,7,17,30,29
"S7-17-30-30",0.369806200265884,7,17,30,30
"S7-17-30-31",0.392719894647598,7,17,30,31
"S7-17-30-32",0.409767091274261,7,17,30,32
"S7-17-30-33",0.296660125255585,7,17,30,33
"S7-17-30-41",0.637356340885162,7,17,30,41
"S7-17-30-42",0.729185521602631,7,17,30,42
"S7-17-30-43",0.486578524112701,7,17,30,43
"S7-17-30-44",0.215597733855247,7,17,30,44
"S7-17-31-27",0.264614999294281,7,17,31,27
"S7-17-31-28",0.315049260854721,7,17,31,28
"S7-17-31-29",0.336032658815384,7,17,31,29
"S7-17-31-30",0.385742098093033,7,17,31,30
"S7-17-31-31",0.445461064577103,7,17,31,31
"S7-17-31-32",0.419613838195801,7,17,31,32
"S7-17-31-33",0.272182404994965,7,17,31,33
"S7-17-31-41",0.590366065502167,7,17,31,41
"S7-17-31-42",0.52863734960556,7,17,31,42
"S7-17-32-27",0.293911546468735,7,17,32,27
"S7-17-32-28",0.383334696292877,7,17,32,28
"S7-17-32-29",0.388968884944916,7,17,32,29
"S7-17-32-30",0.333078652620316,7,17,32,30
"S7-17-32-31",0.411841452121735,7,17,32,31
"S7-17-32-32",0.368988037109375,7,17,32,32
"S7-17-32-40",0.237975835800171,7,17,32,40
"S7-17-33-27",0.34082967042923,7,17,33,27
"S7-17-33-28",0.25704562664032,7,17,33,28
"S7-17-33-29",0.303991377353668,7,17,33,29
"S7-17-33-30",0.280213385820389,7,17,33,30
"S7-17-33-31",0.318561881780624,7,17,33,31
"S7-17-33-32",0.351709127426147,7,17,33,32
"S7-17-34-28",0.391435474157333,7,17,34,28
"S7-17-34-29",0.247420728206635,7,17,34,29
"S7-17-34-30",0.38433450460434,7,17,34,30
"S7-17-34-31",0.295429199934006,7,17,34,31
"S7-17-34-32",0.256513237953186,7,17,34,32
"S7-17-35-28",0.407019853591919,7,17,35,28
"S7-17-35-30",0.431423723697662,7,17,35,30
"S7-17-35-31",0.333166927099228,7,17,35,31
"S7-17-35-32",0.261966079473495,7,17,35,32
"S7-17-36-30",0.229205831885338,7,17,36,30
"S7-17-36-31",0.368729948997498,7,17,36,31
"S7-17-36-32",0.343996047973633,7,17,36,32
"S7-17-37-28",0.205789059400558,7,17,37,28
"S7-17-37-32",0.350555717945099,7,17,37,32
"S7-17-39-29",0.292980670928955,7,17,39,29
"S7-17-39-30",0.200188890099525,7,17,39,30
"S7-17-40-29",0.361576855182648,7,17,40,29
"S7-17-40-30",0.295990794897079,7,17,40,30
"S7-18-11-35",0.379039108753204,7,18,11,35
"S7-18-11-36",0.402215927839279,7,18,11,36
"S7-18-12-35",0.270019173622131,7,18,12,35
"S7-18-12-36",0.412915617227554,7,18,12,36
"S7-18-12-37",0.28018257021904,7,18,12,37
"S7-18-12-38",0.289277344942093,7,18,12,38
"S7-18-13-33",0.217506662011147,7,18,13,33
"S7-18-13-34",0.335221946239471,7,18,13,34
"S7-18-13-35",0.299383282661438,7,18,13,35
"S7-18-13-36",0.307499885559082,7,18,13,36
"S7-18-13-37",0.232873857021332,7,18,13,37
"S7-18-13-38",0.331481218338013,7,18,13,38
"S7-18-13-39",0.418495714664459,7,18,13,39
"S7-18-13-44",0.327836453914642,7,18,13,44
"S7-18-13-45",0.330349504947662,7,18,13,45
"S7-18-13-46",0.361600250005722,7,18,13,46
"S7-18-13-47",0.267899811267853,7,18,13,47
"S7-18-14-34",0.362448543310165,7,18,14,34
"S7-18-14-35",0.336289674043655,7,18,14,35
"S7-18-14-36",0.240266218781471,7,18,14,36
"S7-18-14-37",0.239174082875252,7,18,14,37
"S7-18-14-38",0.392139583826065,7,18,14,38
"S7-18-14-39",0.464061379432678,7,18,14,39
"S7-18-14-43",0.334131956100464,7,18,14,43
"S7-18-14-44",0.362389475107193,7,18,14,44
"S7-18-14-45",0.390561580657959,7,18,14,45
"S7-18-14-46",0.459760755300522,7,18,14,46
"S7-18-14-47",0.45911318063736,7,18,14,47
"S7-18-15-32",0.293191432952881,7,18,15,32
"S7-18-15-33",0.246671065688133,7,18,15,33
"S7-18-15-34",0.298333913087845,7,18,15,34
"S7-18-15-35",0.330611258745193,7,18,15,35
"S7-18-15-36",0.262875109910965,7,18,15,36
"S7-18-15-38",0.394826322793961,7,18,15,38
"S7-18-15-39",0.496863633394241,7,18,15,39
"S7-18-15-40",0.37789249420166,7,18,15,40
"S7-18-15-46",0.374929279088974,7,18,15,46
"S7-18-15-47",0.35089573264122,7,18,15,47
"S7-18-16-32",0.352760642766953,7,18,16,32
"S7-18-16-33",0.264984518289566,7,18,16,33
"S7-18-16-34",0.223620608448982,7,18,16,34
"S7-18-16-35",0.378262370824814,7,18,16,35
"S7-18-16-36",0.311132550239563,7,18,16,36
"S7-18-16-38",0.365546107292175,7,18,16,38
"S7-18-16-39",0.496171951293945,7,18,16,39
"S7-18-16-40",0.4715975522995,7,18,16,40
"S7-18-16-41",0.41124838590622,7,18,16,41
"S7-18-16-42",0.485534489154816,7,18,16,42
"S7-18-16-43",0.342737644910812,7,18,16,43
"S7-18-16-44",0.327702283859253,7,18,16,44
"S7-18-16-45",0.238735482096672,7,18,16,45
"S7-18-16-46",0.320840567350388,7,18,16,46
"S7-18-16-47",0.339803695678711,7,18,16,47
"S7-18-17-30",0.366374671459198,7,18,17,30
"S7-18-17-31",0.437082201242447,7,18,17,31
"S7-18-17-32",0.361662924289703,7,18,17,32
"S7-18-17-34",0.200372576713562,7,18,17,34
"S7-18-17-35",0.375685602426529,7,18,17,35
"S7-18-17-36",0.341956198215485,7,18,17,36
"S7-18-17-38",0.202798873186111,7,18,17,38
"S7-18-17-39",0.359721302986145,7,18,17,39
"S7-18-17-41",0.568086087703705,7,18,17,41
"S7-18-17-42",0.565471172332764,7,18,17,42
"S7-18-17-43",0.459833860397339,7,18,17,43
"S7-18-17-44",0.424442529678345,7,18,17,44
"S7-18-17-45",0.351578027009964,7,18,17,45
"S7-18-17-47",0.286663472652435,7,18,17,47
"S7-18-18-29",0.214269787073135,7,18,18,29
"S7-18-18-30",0.287566602230072,7,18,18,30
"S7-18-18-31",0.303942114114761,7,18,18,31
"S7-18-18-32",0.402315735816956,7,18,18,32
"S7-18-18-33",0.269759267568588,7,18,18,33
"S7-18-18-35",0.389261692762375,7,18,18,35
"S7-18-18-36",0.466631919145584,7,18,18,36
"S7-18-18-37",0.221369937062263,7,18,18,37
"S7-18-18-38",0.210684910416603,7,18,18,38
"S7-18-18-39",0.378663212060928,7,18,18,39
"S7-18-18-40",0.349984765052795,7,18,18,40
"S7-18-18-41",0.284610599279404,7,18,18,41
"S7-18-18-43",0.449959456920624,7,18,18,43
"S7-18-18-44",0.536151945590973,7,18,18,44
"S7-18-18-45",0.444794923067093,7,18,18,45
"S7-18-18-46",0.256157666444778,7,18,18,46
"S7-18-19-29",0.227636322379112,7,18,19,29
"S7-18-19-31",0.241956546902657,7,18,19,31
"S7-18-19-32",0.344655454158783,7,18,19,32
"S7-18-19-33",0.452483624219894,7,18,19,33
"S7-18-19-35",0.320987790822983,7,18,19,35
"S7-18-19-36",0.52746707201004,7,18,19,36
"S7-18-19-37",0.36176598072052,7,18,19,37
"S7-18-19-38",0.276322036981583,7,18,19,38
"S7-18-19-39",0.447646737098694,7,18,19,39
"S7-18-19-40",0.446035742759705,7,18,19,40
"S7-18-19-41",0.273413389921188,7,18,19,41
"S7-18-19-43",0.384090572595596,7,18,19,43
"S7-18-19-44",0.427586287260056,7,18,19,44
"S7-18-19-45",0.344683289527893,7,18,19,45
"S7-18-19-46",0.399264752864838,7,18,19,46
"S7-18-19-47",0.281666815280914,7,18,19,47
"S7-18-20-31",0.200482115149498,7,18,20,31
"S7-18-20-32",0.347045063972473,7,18,20,32
"S7-18-20-33",0.342752069234848,7,18,20,33
"S7-18-20-36",0.394972234964371,7,18,20,36
"S7-18-20-37",0.376920580863953,7,18,20,37
"S7-18-20-39",0.275454252958298,7,18,20,39
"S7-18-20-43",0.414088100194931,7,18,20,43
"S7-18-20-44",0.476443648338318,7,18,20,44
"S7-18-20-45",0.378015428781509,7,18,20,45
"S7-18-20-46",0.408069789409637,7,18,20,46
"S7-18-21-29",0.251872777938843,7,18,21,29
"S7-18-21-30",0.209673374891281,7,18,21,30
"S7-18-21-32",0.404205918312073,7,18,21,32
"S7-18-21-33",0.336341261863708,7,18,21,33
"S7-18-21-35",0.225556150078773,7,18,21,35
"S7-18-21-36",0.23074097931385,7,18,21,36
"S7-18-21-37",0.208730846643448,7,18,21,37
"S7-18-21-41",0.21692605316639,7,18,21,41
"S7-18-21-43",0.401839822530746,7,18,21,43
"S7-18-21-44",0.494776099920273,7,18,21,44
"S7-18-21-45",0.419198513031006,7,18,21,45
"S7-18-22-29",0.304115623235703,7,18,22,29
"S7-18-22-30",0.207582086324692,7,18,22,30
"S7-18-22-32",0.27662855386734,7,18,22,32
"S7-18-22-33",0.482849657535553,7,18,22,33
"S7-18-22-34",0.382686138153076,7,18,22,34
"S7-18-22-35",0.59527713060379,7,18,22,35
"S7-18-22-36",0.368383496999741,7,18,22,36
"S7-18-22-37",0.23696506023407,7,18,22,37
"S7-18-22-40",0.431632161140442,7,18,22,40
"S7-18-22-41",0.379199326038361,7,18,22,41
"S7-18-23-29",0.346828877925873,7,18,23,29
"S7-18-23-30",0.234552383422852,7,18,23,30
"S7-18-23-33",0.374268233776093,7,18,23,33
"S7-18-23-34",0.459168374538422,7,18,23,34
"S7-18-23-35",0.666474878787994,7,18,23,35
"S7-18-23-36",0.493902891874313,7,18,23,36
"S7-18-23-37",0.411634415388107,7,18,23,37
"S7-18-23-38",0.463843464851379,7,18,23,38
"S7-18-23-39",0.477726846933365,7,18,23,39
"S7-18-23-40",0.479479938745499,7,18,23,40
"S7-18-23-41",0.378950238227844,7,18,23,41
"S7-18-23-44",0.302251756191254,7,18,23,44
"S7-18-23-45",0.222285717725754,7,18,23,45
"S7-18-24-29",0.277435511350632,7,18,24,29
"S7-18-24-35",0.200134292244911,7,18,24,35
"S7-18-24-36",0.371474206447601,7,18,24,36
"S7-18-24-37",0.334491699934006,7,18,24,37
"S7-18-24-38",0.597538709640503,7,18,24,38
"S7-18-24-39",0.657844066619873,7,18,24,39
"S7-18-24-40",0.463931620121002,7,18,24,40
"S7-18-24-41",0.220205262303352,7,18,24,41
"S7-18-24-44",0.380593299865723,7,18,24,44
"S7-18-25-31",0.249010428786278,7,18,25,31
"S7-18-25-32",0.389294415712357,7,18,25,32
"S7-18-25-33",0.422766327857971,7,18,25,33
"S7-18-25-36",0.32841032743454,7,18,25,36
"S7-18-25-38",0.323727071285248,7,18,25,38
"S7-18-25-39",0.639183104038239,7,18,25,39
