"model_string","training","depth_bin","metric","score"
"pit_b_224_random","Untrained",0.9,"cRSA",0.0533818984594079
"pit_b_224_random","Untrained",0.9,"veRSA",0.102788749855518
"pit_b_224_random","Untrained",0.95,"cRSA",0.0504276306419505
"pit_b_224_random","Untrained",0.95,"veRSA",0.100665464053702
"pit_b_224_random","Untrained",1,"cRSA",0.0479266467867338
"pit_b_224_random","Untrained",1,"veRSA",0.0917578237844939
"pit_ti_224_classification","Trained",0.55,"cRSA",0.195191422802571
"pit_ti_224_classification","Trained",0.55,"veRSA",0.464279269241745
"pit_ti_224_classification","Trained",0.6,"cRSA",0.189556530602682
"pit_ti_224_classification","Trained",0.6,"veRSA",0.481315132783868
"pit_ti_224_classification","Trained",0.65,"cRSA",0.233298402768082
"pit_ti_224_classification","Trained",0.65,"veRSA",0.54632628710394
"pit_ti_224_classification","Trained",0.7,"cRSA",0.261558112835574
"pit_ti_224_classification","Trained",0.7,"veRSA",0.591451939123613
"pit_ti_224_classification","Trained",0.75,"cRSA",0.30080716265415
"pit_ti_224_classification","Trained",0.75,"veRSA",0.635050033186036
"pit_ti_224_classification","Trained",0.8,"cRSA",0.267229370520765
"pit_ti_224_classification","Trained",0.8,"veRSA",0.62349019346586
"pit_ti_224_classification","Trained",0.85,"cRSA",0.228097416945435
"pit_ti_224_classification","Trained",0.85,"veRSA",0.612894993320445
"pit_ti_224_classification","Trained",0.9,"cRSA",0.27256854212138
"pit_ti_224_classification","Trained",0.9,"veRSA",0.622284812764731
"pit_ti_224_classification","Trained",0.95,"cRSA",0.208706686564858
"pit_ti_224_classification","Trained",0.95,"veRSA",0.585126114248398
"pit_ti_224_classification","Trained",1,"cRSA",0.200158284093183
"pit_ti_224_classification","Trained",1,"veRSA",0.582769203460074
"pit_ti_224_random","Untrained",0.55,"cRSA",0.0469824651226467
"pit_ti_224_random","Untrained",0.55,"veRSA",0.0899669091897416
"pit_ti_224_random","Untrained",0.6,"cRSA",0.0460709946124798
"pit_ti_224_random","Untrained",0.6,"veRSA",0.0838361155281045
"pit_ti_224_random","Untrained",0.65,"cRSA",0.04689725187341
"pit_ti_224_random","Untrained",0.65,"veRSA",0.0970455071278775
"pit_ti_224_random","Untrained",0.7,"cRSA",0.045346271626761
"pit_ti_224_random","Untrained",0.7,"veRSA",0.0834107133426539
"pit_ti_224_random","Untrained",0.75,"cRSA",0.0448310832479412
"pit_ti_224_random","Untrained",0.75,"veRSA",0.0962759913666358
"pit_ti_224_random","Untrained",0.8,"cRSA",0.0463389107794311
"pit_ti_224_random","Untrained",0.8,"veRSA",0.0868201785049526
"pit_ti_224_random","Untrained",0.85,"cRSA",0.0464528267142851
"pit_ti_224_random","Untrained",0.85,"veRSA",0.0875411672077918
"pit_ti_224_random","Untrained",0.9,"cRSA",0.0444915062550899
"pit_ti_224_random","Untrained",0.9,"veRSA",0.100786709350594
"pit_ti_224_random","Untrained",0.95,"cRSA",0.0454480354244347
"pit_ti_224_random","Untrained",0.95,"veRSA",0.0891615324829673
"pit_ti_224_random","Untrained",1,"cRSA",0.0398481592935732
"pit_ti_224_random","Untrained",1,"veRSA",0.0845303321847575
"poolformer_s36_classification","Trained",0.55,"cRSA",0.168714466857723
"poolformer_s36_classification","Trained",0.55,"veRSA",0.407711969567667
"poolformer_s36_classification","Trained",0.6,"cRSA",0.174951398218134
"poolformer_s36_classification","Trained",0.6,"veRSA",0.426720209323838
"poolformer_s36_classification","Trained",0.65,"cRSA",0.178533159738177
"poolformer_s36_classification","Trained",0.65,"veRSA",0.435916202781453
"poolformer_s36_classification","Trained",0.7,"cRSA",0.202579942010724
"poolformer_s36_classification","Trained",0.7,"veRSA",0.456855543374083
"poolformer_s36_classification","Trained",0.75,"cRSA",0.241567149063679
"poolformer_s36_classification","Trained",0.75,"veRSA",0.534442019786974
"poolformer_s36_classification","Trained",0.8,"cRSA",0.212080263323507
"poolformer_s36_classification","Trained",0.8,"veRSA",0.486058087418277
"poolformer_s36_classification","Trained",0.85,"cRSA",0.228550187219236
"poolformer_s36_classification","Trained",0.85,"veRSA",0.583787005361674
"poolformer_s36_classification","Trained",0.9,"cRSA",0.191354603186248
"poolformer_s36_classification","Trained",0.9,"veRSA",0.602133683706279
"poolformer_s36_classification","Trained",0.95,"cRSA",0.112367746227339
"poolformer_s36_classification","Trained",0.95,"veRSA",0.55543474841517
"poolformer_s36_classification","Trained",1,"cRSA",0.127936148283441
"poolformer_s36_classification","Trained",1,"veRSA",0.533615128286393
"poolformer_s36_random","Untrained",0.55,"cRSA",0.0482209821572191
"poolformer_s36_random","Untrained",0.55,"veRSA",0.0633298783619242
"poolformer_s36_random","Untrained",0.6,"cRSA",0.0486592089978984
"poolformer_s36_random","Untrained",0.6,"veRSA",0.0631742319367584
"poolformer_s36_random","Untrained",0.65,"cRSA",0.0467694108834389
"poolformer_s36_random","Untrained",0.65,"veRSA",0.0655976590218411
"poolformer_s36_random","Untrained",0.7,"cRSA",0.0469686429846515
"poolformer_s36_random","Untrained",0.7,"veRSA",0.0664514984572848
"poolformer_s36_random","Untrained",0.75,"cRSA",0.0521864558815631
"poolformer_s36_random","Untrained",0.75,"veRSA",0.0710839473372707
"poolformer_s36_random","Untrained",0.8,"cRSA",0.0475072517837544
"poolformer_s36_random","Untrained",0.8,"veRSA",0.0634731429100107
"poolformer_s36_random","Untrained",0.85,"cRSA",0.0461861056130593
"poolformer_s36_random","Untrained",0.85,"veRSA",0.0628023613031704
"poolformer_s36_random","Untrained",0.9,"cRSA",0.0464266703617135
"poolformer_s36_random","Untrained",0.9,"veRSA",0.0664566931625782
"poolformer_s36_random","Untrained",0.95,"cRSA",0.0458650314227042
"poolformer_s36_random","Untrained",0.95,"veRSA",0.0676185672700242
"poolformer_s36_random","Untrained",1,"cRSA",0.04812679430505
"poolformer_s36_random","Untrained",1,"veRSA",0.0669836598973302
"regnetx_064_classification","Trained",0.55,"cRSA",0.228830671409511
"regnetx_064_classification","Trained",0.55,"veRSA",0.56103981319835
"regnetx_064_classification","Trained",0.6,"cRSA",0.23612754258942
"regnetx_064_classification","Trained",0.6,"veRSA",0.573126495323826
"regnetx_064_classification","Trained",0.65,"cRSA",0.251718284011157
"regnetx_064_classification","Trained",0.65,"veRSA",0.597302193164297
"regnetx_064_classification","Trained",0.7,"cRSA",0.246144481998622
"regnetx_064_classification","Trained",0.7,"veRSA",0.617369866633335
"regnetx_064_classification","Trained",0.75,"cRSA",0.21307968366073
"regnetx_064_classification","Trained",0.75,"veRSA",0.608958911824332
"regnetx_064_classification","Trained",0.8,"cRSA",0.211704278257682
"regnetx_064_classification","Trained",0.8,"veRSA",0.638711100130793
"regnetx_064_classification","Trained",0.85,"cRSA",0.234252007061286
"regnetx_064_classification","Trained",0.85,"veRSA",0.647395938087875
"regnetx_064_classification","Trained",0.9,"cRSA",0.237800147444861
"regnetx_064_classification","Trained",0.9,"veRSA",0.636917128854904
"regnetx_064_classification","Trained",0.95,"cRSA",0.172597649429569
"regnetx_064_classification","Trained",0.95,"veRSA",0.584148612828742
"regnetx_064_classification","Trained",1,"cRSA",0.277912179138362
"regnetx_064_classification","Trained",1,"veRSA",0.614641949041159
"regnetx_064_random","Untrained",0.55,"cRSA",0.0359464053750826
"regnetx_064_random","Untrained",0.55,"veRSA",0.0730832771453379
"regnetx_064_random","Untrained",0.6,"cRSA",0.0357970545718332
"regnetx_064_random","Untrained",0.6,"veRSA",0.0709649166746294
"regnetx_064_random","Untrained",0.65,"cRSA",0.0335532019891879
"regnetx_064_random","Untrained",0.65,"veRSA",0.07224915651425
"regnetx_064_random","Untrained",0.7,"cRSA",0.0336830165196356
"regnetx_064_random","Untrained",0.7,"veRSA",0.0721667474965269
"regnetx_064_random","Untrained",0.75,"cRSA",0.0317822167735974
"regnetx_064_random","Untrained",0.75,"veRSA",0.0728195190449144
"regnetx_064_random","Untrained",0.8,"cRSA",0.035138196452981
"regnetx_064_random","Untrained",0.8,"veRSA",0.0745821659021584
"regnetx_064_random","Untrained",0.85,"cRSA",0.0348228526824406
"regnetx_064_random","Untrained",0.85,"veRSA",0.0697489383591687
"regnetx_064_random","Untrained",0.9,"cRSA",0.0367409508513438
"regnetx_064_random","Untrained",0.9,"veRSA",0.073445832162331
"regnetx_064_random","Untrained",0.95,"cRSA",0.0348492820711384
"regnetx_064_random","Untrained",0.95,"veRSA",0.0761081236575785
"regnetx_064_random","Untrained",1,"cRSA",0.030716559290573
"regnetx_064_random","Untrained",1,"veRSA",0.0542721175898868
"regnety_064_classification","Trained",0.55,"cRSA",0.192140484224893
"regnety_064_classification","Trained",0.55,"veRSA",0.539892936469391
"regnety_064_classification","Trained",0.6,"cRSA",0.19594591873282
"regnety_064_classification","Trained",0.6,"veRSA",0.573529434677201
"regnety_064_classification","Trained",0.65,"cRSA",0.226404184295879
"regnety_064_classification","Trained",0.65,"veRSA",0.626404675437499
"regnety_064_classification","Trained",0.7,"cRSA",0.233110642174413
"regnety_064_classification","Trained",0.7,"veRSA",0.620087595228866
"regnety_064_classification","Trained",0.75,"cRSA",0.214347585139296
"regnety_064_classification","Trained",0.75,"veRSA",0.640860138228382
"regnety_064_classification","Trained",0.8,"cRSA",0.15144848139625
"regnety_064_classification","Trained",0.8,"veRSA",0.579353952803647
"regnety_064_classification","Trained",0.85,"cRSA",0.181798697858496
"regnety_064_classification","Trained",0.85,"veRSA",0.58893849587904
"regnety_064_classification","Trained",0.9,"cRSA",0.149736717546758
"regnety_064_classification","Trained",0.9,"veRSA",0.603636756055554
"regnety_064_classification","Trained",0.95,"cRSA",0.108891719458819
"regnety_064_classification","Trained",0.95,"veRSA",0.576257613207703
"regnety_064_classification","Trained",1,"cRSA",0.128531768735116
"regnety_064_classification","Trained",1,"veRSA",0.560030123355346
"regnety_064_random","Untrained",0.55,"cRSA",0.0434915298525539
"regnety_064_random","Untrained",0.55,"veRSA",0.0960871225379452
"regnety_064_random","Untrained",0.6,"cRSA",0.0398329569269068
"regnety_064_random","Untrained",0.6,"veRSA",0.0904204313548735
"regnety_064_random","Untrained",0.65,"cRSA",0.0470224570018394
"regnety_064_random","Untrained",0.65,"veRSA",0.0826669307855732
"regnety_064_random","Untrained",0.7,"cRSA",0.0408787773223611
"regnety_064_random","Untrained",0.7,"veRSA",0.0922783877331207
"regnety_064_random","Untrained",0.75,"cRSA",0.0439586171189369
"regnety_064_random","Untrained",0.75,"veRSA",0.0858378944669451
"regnety_064_random","Untrained",0.8,"cRSA",0.0452464363362958
"regnety_064_random","Untrained",0.8,"veRSA",0.0815719909663061
"regnety_064_random","Untrained",0.85,"cRSA",0.0385290428391924
"regnety_064_random","Untrained",0.85,"veRSA",0.0937605092401437
"regnety_064_random","Untrained",0.9,"cRSA",0.0429746438477089
"regnety_064_random","Untrained",0.9,"veRSA",0.0875197075006182
"regnety_064_random","Untrained",0.95,"cRSA",0.044944660008812
"regnety_064_random","Untrained",0.95,"veRSA",0.0773243938486256
"regnety_064_random","Untrained",1,"cRSA",0.0370754169413575
"regnety_064_random","Untrained",1,"veRSA",0.0686361220258452
"resmlp_12_224_classification","Trained",0.55,"cRSA",0.200768389068124
"resmlp_12_224_classification","Trained",0.55,"veRSA",0.488245851799049
"resmlp_12_224_classification","Trained",0.6,"cRSA",0.256143539344038
"resmlp_12_224_classification","Trained",0.6,"veRSA",0.551445826463103
"resmlp_12_224_classification","Trained",0.65,"cRSA",0.250834030160865
"resmlp_12_224_classification","Trained",0.65,"veRSA",0.574024166350087
"resmlp_12_224_classification","Trained",0.7,"cRSA",0.297168078624979
"resmlp_12_224_classification","Trained",0.7,"veRSA",0.622030633665902
"resmlp_12_224_classification","Trained",0.75,"cRSA",0.267530778752653
"resmlp_12_224_classification","Trained",0.75,"veRSA",0.635933369920949
"resmlp_12_224_classification","Trained",0.8,"cRSA",0.283986043940362
"resmlp_12_224_classification","Trained",0.8,"veRSA",0.670147966838178
"resmlp_12_224_classification","Trained",0.85,"cRSA",0.309029571737617
"resmlp_12_224_classification","Trained",0.85,"veRSA",0.670609032958613
"resmlp_12_224_classification","Trained",0.9,"cRSA",0.162745399763073
"resmlp_12_224_classification","Trained",0.9,"veRSA",0.670345031504754
"resmlp_12_224_classification","Trained",0.95,"cRSA",0.0864561484816317
"resmlp_12_224_classification","Trained",0.95,"veRSA",0.650707623729412
"resmlp_12_224_classification","Trained",1,"cRSA",0.208530729217621
"resmlp_12_224_classification","Trained",1,"veRSA",0.642734426612663
"resmlp_12_224_random","Untrained",0.55,"cRSA",0.0550649386876474
"resmlp_12_224_random","Untrained",0.55,"veRSA",0.0745098266017756
"resmlp_12_224_random","Untrained",0.6,"cRSA",0.0560577323586401
"resmlp_12_224_random","Untrained",0.6,"veRSA",0.078431799840953
"resmlp_12_224_random","Untrained",0.65,"cRSA",0.055614691159443
"resmlp_12_224_random","Untrained",0.65,"veRSA",0.0841098457610545
"resmlp_12_224_random","Untrained",0.7,"cRSA",0.0569354960707919
"resmlp_12_224_random","Untrained",0.7,"veRSA",0.0771228331397064
"resmlp_12_224_random","Untrained",0.75,"cRSA",0.0560610013637225
"resmlp_12_224_random","Untrained",0.75,"veRSA",0.0874006987636405
"resmlp_12_224_random","Untrained",0.8,"cRSA",0.0548371691530386
"resmlp_12_224_random","Untrained",0.8,"veRSA",0.0775559115706052
"resmlp_12_224_random","Untrained",0.85,"cRSA",0.0562202349190699
"resmlp_12_224_random","Untrained",0.85,"veRSA",0.0745327873592825
"resmlp_12_224_random","Untrained",0.9,"cRSA",0.0551344342900863
"resmlp_12_224_random","Untrained",0.9,"veRSA",0.0878776131670292
"resmlp_12_224_random","Untrained",0.95,"cRSA",0.0564310075870703
"resmlp_12_224_random","Untrained",0.95,"veRSA",0.0751583362498246
"resmlp_12_224_random","Untrained",1,"cRSA",0.0531432795452581
"resmlp_12_224_random","Untrained",1,"veRSA",0.0862379756926557
"resmlp_24_224_classification","Trained",0.55,"cRSA",0.236380877497498
"resmlp_24_224_classification","Trained",0.55,"veRSA",0.539250499886128
"resmlp_24_224_classification","Trained",0.6,"cRSA",0.249988184721807
"resmlp_24_224_classification","Trained",0.6,"veRSA",0.565160177392854
"resmlp_24_224_classification","Trained",0.65,"cRSA",0.241902612040823
"resmlp_24_224_classification","Trained",0.65,"veRSA",0.597710595503203
"resmlp_24_224_classification","Trained",0.7,"cRSA",0.297835549351754
"resmlp_24_224_classification","Trained",0.7,"veRSA",0.641027112776002
"resmlp_24_224_classification","Trained",0.75,"cRSA",0.31490511297035
"resmlp_24_224_classification","Trained",0.75,"veRSA",0.651586026806721
"resmlp_24_224_classification","Trained",0.8,"cRSA",0.33328457598475
"resmlp_24_224_classification","Trained",0.8,"veRSA",0.669748460132459
"resmlp_24_224_classification","Trained",0.85,"cRSA",0.26561315289232
"resmlp_24_224_classification","Trained",0.85,"veRSA",0.662236740372915
"resmlp_24_224_classification","Trained",0.9,"cRSA",0.200990278726692
"resmlp_24_224_classification","Trained",0.9,"veRSA",0.660856009432217
"resmlp_24_224_classification","Trained",0.95,"cRSA",0.14319545519607
"resmlp_24_224_classification","Trained",0.95,"veRSA",0.652473516789726
"resmlp_24_224_classification","Trained",1,"cRSA",0.174591741500626
"resmlp_24_224_classification","Trained",1,"veRSA",0.62648613851826
"resmlp_24_224_random","Untrained",0.55,"cRSA",0.0565401549530309
"resmlp_24_224_random","Untrained",0.55,"veRSA",0.0772229366321047
"resmlp_24_224_random","Untrained",0.6,"cRSA",0.0569898754752329
"resmlp_24_224_random","Untrained",0.6,"veRSA",0.0774340612823357
"resmlp_24_224_random","Untrained",0.65,"cRSA",0.0559787223220912
"resmlp_24_224_random","Untrained",0.65,"veRSA",0.0838525246294252
"resmlp_24_224_random","Untrained",0.7,"cRSA",0.0554226426960777
"resmlp_24_224_random","Untrained",0.7,"veRSA",0.0777500846369212
"resmlp_24_224_random","Untrained",0.75,"cRSA",0.0554737360370389
"resmlp_24_224_random","Untrained",0.75,"veRSA",0.0793455790433676
"resmlp_24_224_random","Untrained",0.8,"cRSA",0.0553721811919185
"resmlp_24_224_random","Untrained",0.8,"veRSA",0.0768079139794752
"resmlp_24_224_random","Untrained",0.85,"cRSA",0.0567358316989988
"resmlp_24_224_random","Untrained",0.85,"veRSA",0.0811745966515135
"resmlp_24_224_random","Untrained",0.9,"cRSA",0.0566424607292729
"resmlp_24_224_random","Untrained",0.9,"veRSA",0.0829028190795879
"resmlp_24_224_random","Untrained",0.95,"cRSA",0.0572314547305041
"resmlp_24_224_random","Untrained",0.95,"veRSA",0.0791156200657248
"resmlp_24_224_random","Untrained",1,"cRSA",0.0570714764761946
"resmlp_24_224_random","Untrained",1,"veRSA",0.0794472799061771
"resmlp_36_224_classification","Trained",0.55,"cRSA",0.244243130764366
"resmlp_36_224_classification","Trained",0.55,"veRSA",0.57803144508297
"resmlp_36_224_classification","Trained",0.6,"cRSA",0.263157109743124
"resmlp_36_224_classification","Trained",0.6,"veRSA",0.60012385424255
"resmlp_36_224_classification","Trained",0.65,"cRSA",0.278965449732632
"resmlp_36_224_classification","Trained",0.65,"veRSA",0.598333854732361
"resmlp_36_224_classification","Trained",0.7,"cRSA",0.276346022639523
"resmlp_36_224_classification","Trained",0.7,"veRSA",0.611517864363993
"resmlp_36_224_classification","Trained",0.75,"cRSA",0.285168312286866
"resmlp_36_224_classification","Trained",0.75,"veRSA",0.640505972892981
"resmlp_36_224_classification","Trained",0.8,"cRSA",0.323540496752326
"resmlp_36_224_classification","Trained",0.8,"veRSA",0.677730625746631
"resmlp_36_224_classification","Trained",0.85,"cRSA",0.265219560001864
"resmlp_36_224_classification","Trained",0.85,"veRSA",0.670224330381402
"resmlp_36_224_classification","Trained",0.9,"cRSA",0.195718882768906
"resmlp_36_224_classification","Trained",0.9,"veRSA",0.648325219325582
"resmlp_36_224_classification","Trained",0.95,"cRSA",0.129192396207427
"resmlp_36_224_classification","Trained",0.95,"veRSA",0.632760671702432
"resmlp_36_224_classification","Trained",1,"cRSA",0.128509520304467
"resmlp_36_224_classification","Trained",1,"veRSA",0.623038836650067
"resmlp_36_224_random","Untrained",0.55,"cRSA",0.0563691876668679
"resmlp_36_224_random","Untrained",0.55,"veRSA",0.077567138950262
"resmlp_36_224_random","Untrained",0.6,"cRSA",0.0581074707839755
"resmlp_36_224_random","Untrained",0.6,"veRSA",0.0777856238042893
"resmlp_36_224_random","Untrained",0.65,"cRSA",0.0571353215104933
"resmlp_36_224_random","Untrained",0.65,"veRSA",0.0766443643161032
"resmlp_36_224_random","Untrained",0.7,"cRSA",0.0569105047758749
"resmlp_36_224_random","Untrained",0.7,"veRSA",0.0805988758131214
"resmlp_36_224_random","Untrained",0.75,"cRSA",0.0560561142858725
"resmlp_36_224_random","Untrained",0.75,"veRSA",0.0829910220841476
"resmlp_36_224_random","Untrained",0.8,"cRSA",0.0561173711789825
"resmlp_36_224_random","Untrained",0.8,"veRSA",0.0786004026830177
"resmlp_36_224_random","Untrained",0.85,"cRSA",0.0576671025395966
"resmlp_36_224_random","Untrained",0.85,"veRSA",0.0789456040288753
"resmlp_36_224_random","Untrained",0.9,"cRSA",0.0572675256518501
"resmlp_36_224_random","Untrained",0.9,"veRSA",0.0785176489074425
"resmlp_36_224_random","Untrained",0.95,"cRSA",0.056839969836687
"resmlp_36_224_random","Untrained",0.95,"veRSA",0.0770395983421723
"resmlp_36_224_random","Untrained",1,"cRSA",0.0578634758864547
"resmlp_36_224_random","Untrained",1,"veRSA",0.0838385404974314
"resmlp_big_24_224_classification","Trained",0.55,"cRSA",0.225469412406307
"resmlp_big_24_224_classification","Trained",0.55,"veRSA",0.548264249695084
"resmlp_big_24_224_classification","Trained",0.6,"cRSA",0.241197190628437
"resmlp_big_24_224_classification","Trained",0.6,"veRSA",0.59632557914141
"resmlp_big_24_224_classification","Trained",0.65,"cRSA",0.298989758382547
"resmlp_big_24_224_classification","Trained",0.65,"veRSA",0.639518407821747
"resmlp_big_24_224_classification","Trained",0.7,"cRSA",0.323445273430197
"resmlp_big_24_224_classification","Trained",0.7,"veRSA",0.657131435208368
"resmlp_big_24_224_classification","Trained",0.75,"cRSA",0.326785431900856
"resmlp_big_24_224_classification","Trained",0.75,"veRSA",0.664108123011767
"resmlp_big_24_224_classification","Trained",0.8,"cRSA",0.314050829959809
"resmlp_big_24_224_classification","Trained",0.8,"veRSA",0.681890664207075
"resmlp_big_24_224_classification","Trained",0.85,"cRSA",0.289653467784035
"resmlp_big_24_224_classification","Trained",0.85,"veRSA",0.687849184603544
"resmlp_big_24_224_classification","Trained",0.9,"cRSA",0.202898921212946
"resmlp_big_24_224_classification","Trained",0.9,"veRSA",0.676565379960612
"resmlp_big_24_224_classification","Trained",0.95,"cRSA",0.107934643002642
"resmlp_big_24_224_classification","Trained",0.95,"veRSA",0.649633097460306
"resmlp_big_24_224_classification","Trained",1,"cRSA",0.131828405665231
"resmlp_big_24_224_classification","Trained",1,"veRSA",0.625427814147474
"resmlp_big_24_224_random","Untrained",0.55,"cRSA",0.05721051181707
"resmlp_big_24_224_random","Untrained",0.55,"veRSA",0.0821917138805379
"resmlp_big_24_224_random","Untrained",0.6,"cRSA",0.0574724183440064
"resmlp_big_24_224_random","Untrained",0.6,"veRSA",0.0801513721804525
"resmlp_big_24_224_random","Untrained",0.65,"cRSA",0.0563017701319481
"resmlp_big_24_224_random","Untrained",0.65,"veRSA",0.0847228630244559
"resmlp_big_24_224_random","Untrained",0.7,"cRSA",0.0570967320359464
"resmlp_big_24_224_random","Untrained",0.7,"veRSA",0.0777317096679058
"resmlp_big_24_224_random","Untrained",0.75,"cRSA",0.0562386101093198
"resmlp_big_24_224_random","Untrained",0.75,"veRSA",0.0859434498821711
"resmlp_big_24_224_random","Untrained",0.8,"cRSA",0.0567514001993087
"resmlp_big_24_224_random","Untrained",0.8,"veRSA",0.0764976761080964
"resmlp_big_24_224_random","Untrained",0.85,"cRSA",0.0570426546448292
"resmlp_big_24_224_random","Untrained",0.85,"veRSA",0.0841382673849574
"resmlp_big_24_224_random","Untrained",0.9,"cRSA",0.0554262058453784
"resmlp_big_24_224_random","Untrained",0.9,"veRSA",0.0859532176734025
"resmlp_big_24_224_random","Untrained",0.95,"cRSA",0.0558606287150448
"resmlp_big_24_224_random","Untrained",0.95,"veRSA",0.0807726276219077
"resmlp_big_24_224_random","Untrained",1,"cRSA",0.0557860554816084
"resmlp_big_24_224_random","Untrained",1,"veRSA",0.0833740867563131
"resnet101_classification","Trained",0.55,"cRSA",0.168718955205703
"resnet101_classification","Trained",0.55,"veRSA",0.411799855517186
"resnet101_classification","Trained",0.6,"cRSA",0.192362009984468
"resnet101_classification","Trained",0.6,"veRSA",0.478619526391939
"resnet101_classification","Trained",0.65,"cRSA",0.206117160148344
"resnet101_classification","Trained",0.65,"veRSA",0.529927760425025
"resnet101_classification","Trained",0.7,"cRSA",0.201859539946153
"resnet101_classification","Trained",0.7,"veRSA",0.563134253103932
"resnet101_classification","Trained",0.75,"cRSA",0.197405694875932
"resnet101_classification","Trained",0.75,"veRSA",0.565689973738637
"resnet101_classification","Trained",0.8,"cRSA",0.189864249811833
"resnet101_classification","Trained",0.8,"veRSA",0.556235211514032
"resnet101_classification","Trained",0.85,"cRSA",0.189875310226576
"resnet101_classification","Trained",0.85,"veRSA",0.578637887744541
"resnet101_classification","Trained",0.9,"cRSA",0.208985670888357
"resnet101_classification","Trained",0.9,"veRSA",0.61978282582634
"resnet101_classification","Trained",0.95,"cRSA",0.255056513608507
"resnet101_classification","Trained",0.95,"veRSA",0.60756963846288
"resnet101_classification","Trained",1,"cRSA",0.28311801008476
"resnet101_classification","Trained",1,"veRSA",0.616867240132259
"resnet101_random","Untrained",0.55,"cRSA",0.0319727275238138
"resnet101_random","Untrained",0.55,"veRSA",0.0912523160207427
"resnet101_random","Untrained",0.6,"cRSA",0.030824837820975
"resnet101_random","Untrained",0.6,"veRSA",0.0896786176172754
"resnet101_random","Untrained",0.65,"cRSA",0.0307565973648923
"resnet101_random","Untrained",0.65,"veRSA",0.0873455558066374
"resnet101_random","Untrained",0.7,"cRSA",0.0303999156385838
"resnet101_random","Untrained",0.7,"veRSA",0.07846441219652
"resnet101_random","Untrained",0.75,"cRSA",0.0303213853182594
"resnet101_random","Untrained",0.75,"veRSA",0.0833556126374732
"resnet101_random","Untrained",0.8,"cRSA",0.0302011399726045
"resnet101_random","Untrained",0.8,"veRSA",0.0746022051867156
"resnet101_random","Untrained",0.85,"cRSA",0.0296188690366606
"resnet101_random","Untrained",0.85,"veRSA",0.0698487216718539
"resnet101_random","Untrained",0.9,"cRSA",0.0295205847277002
"resnet101_random","Untrained",0.9,"veRSA",0.0624863388302014
"resnet101_random","Untrained",0.95,"cRSA",0.0288999861428002
"resnet101_random","Untrained",0.95,"veRSA",0.0589223941391809
"resnet101_random","Untrained",1,"cRSA",0.0284475185939759
"resnet101_random","Untrained",1,"veRSA",0.0569491810498522
"resnet152_classification","Trained",0.55,"cRSA",0.148101750617304
"resnet152_classification","Trained",0.55,"veRSA",0.452587731522938
"resnet152_classification","Trained",0.6,"cRSA",0.165789975888335
"resnet152_classification","Trained",0.6,"veRSA",0.478910462945554
"resnet152_classification","Trained",0.65,"cRSA",0.188446468900577
"resnet152_classification","Trained",0.65,"veRSA",0.5211879260213
"resnet152_classification","Trained",0.7,"cRSA",0.212113094919248
"resnet152_classification","Trained",0.7,"veRSA",0.534699898288875
"resnet152_classification","Trained",0.75,"cRSA",0.247400721665733
"resnet152_classification","Trained",0.75,"veRSA",0.59864236733026
"resnet152_classification","Trained",0.8,"cRSA",0.208271645216843
"resnet152_classification","Trained",0.8,"veRSA",0.550627246424933
"resnet152_classification","Trained",0.85,"cRSA",0.209294383335422
"resnet152_classification","Trained",0.85,"veRSA",0.558018880633753
"resnet152_classification","Trained",0.9,"cRSA",0.21944861588849
"resnet152_classification","Trained",0.9,"veRSA",0.588479482688427
"resnet152_classification","Trained",0.95,"cRSA",0.231652157604873
"resnet152_classification","Trained",0.95,"veRSA",0.607650043406423
"resnet152_classification","Trained",1,"cRSA",0.283053214889714
"resnet152_classification","Trained",1,"veRSA",0.623357959708611
"resnet152_random","Untrained",0.55,"cRSA",0.0366963222138015
"resnet152_random","Untrained",0.55,"veRSA",0.0903586510027791
"resnet152_random","Untrained",0.6,"cRSA",0.0359217066480461
"resnet152_random","Untrained",0.6,"veRSA",0.0854075594118803
"resnet152_random","Untrained",0.65,"cRSA",0.0352621673404589
"resnet152_random","Untrained",0.65,"veRSA",0.0786615656405878
"resnet152_random","Untrained",0.7,"cRSA",0.0347881434814901
"resnet152_random","Untrained",0.7,"veRSA",0.0711442544317711
"resnet152_random","Untrained",0.75,"cRSA",0.0344514366598534
"resnet152_random","Untrained",0.75,"veRSA",0.0714431096295432
"resnet152_random","Untrained",0.8,"cRSA",0.0336896846505023
"resnet152_random","Untrained",0.8,"veRSA",0.0657648749469416
"resnet152_random","Untrained",0.85,"cRSA",0.0336592547824494
"resnet152_random","Untrained",0.85,"veRSA",0.0624162287348701
"resnet152_random","Untrained",0.9,"cRSA",0.0337708571967716
"resnet152_random","Untrained",0.9,"veRSA",0.0623637213261992
"resnet152_random","Untrained",0.95,"cRSA",0.0333786120214201
"resnet152_random","Untrained",0.95,"veRSA",0.0589832052644168
"resnet152_random","Untrained",1,"cRSA",0.0328416974311173
"resnet152_random","Untrained",1,"veRSA",0.0514710479547849
"resnet18_classification","Trained",0.55,"cRSA",0.135398693629095
"resnet18_classification","Trained",0.55,"veRSA",0.387571407273948
"resnet18_classification","Trained",0.6,"cRSA",0.166919643843553
"resnet18_classification","Trained",0.6,"veRSA",0.421585701829403
"resnet18_classification","Trained",0.65,"cRSA",0.181843882376372
"resnet18_classification","Trained",0.65,"veRSA",0.502796399729136
